270278.930664062,	5.62228,	-23.4402,	87.5472,	7.54035,	-12.5169,	18.4924,
270355.224609375,	4.75313,	-8.11825,	-100.281,	-15.4338,	-5.09554,	-31.2189,
270431.518554688,	3.04511,	44.7693,	55.8863,	-46.8464,	14.7037,	35.7924,
270507.8125,	-36.8511,	-34.8603,	-36.9348,	80.7021,	13.0016,	-18.6112,
270584.106445312,	47.9001,	2.09558,	30.8704,	-32.1019,	3.39479,	-4.78679,
270660.400390625,	-32.8895,	-6.43402,	-23.012,	-15.0723,	-65.7537,	37.6485,
270736.694335938,	41.8976,	1.90832,	58.4322,	56.9691,	62.641,	-25.1191,
270812.98828125,	-54.5751,	37.117,	-85.2694,	-56.7618,	-10.3116,	-23.4446,
270889.282226562,	49.087,	-64.4146,	53.6296,	-2.31769,	5.33653,	-5.45243,
270965.576171875,	-38.459,	24.4879,	6.84216,	19.4119,	-43.6168,	53.8751,
271041.870117188,	45.7791,	12.9147,	-59.8946,	9.85183,	33.0878,	-28.225,
271118.1640625,	-79.6636,	44.77,	56.7874,	-19.0963,	0.985386,	1.56187,
271194.458007812,	67.6638,	-84.5274,	12.9359,	16.6258,	-5.14967,	-9.10466,
271270.751953125,	-4.45539,	27.6462,	-51.5183,	-8.43176,	-5.21366,	12.9975,
271347.045898438,	-5.51082,	41.0421,	16.7407,	-34.9534,	2.87051,	-19.3954,
271423.33984375,	-19.5898,	-44.0236,	24.5977,	73.406,	12.8029,	41.2204,
271499.633789062,	-5.3861,	12.6587,	-18.1733,	-51.4503,	-23.7861,	-53.0414,
271575.927734375,	10.6329,	7.78536,	-10.3784,	-15.9199,	46.6358,	15.6004,
271652.221679688,	51.2221,	-15.6098,	20.2131,	87.8195,	-60.8409,	59.6743,
271728.515625,	-88.5984,	2.83562,	-12.543,	-117.589,	29.7019,	-89.3114,
271804.809570312,	64.4037,	1.67224,	1.46639,	96.6237,	23.3672,	4.72444,
271881.103515625,	-13.1641,	13.0212,	-24.9822,	-74.5286,	-37.6592,	80.7637,
271957.397460938,	-12.956,	-13.0891,	52.2661,	50.2415,	16.3595,	-66.0606,
272033.69140625,	29.462,	-32.7293,	-48.2529,	-4.48783,	5.7329,	25.3587,
272109.985351562,	-53.0247,	68.8595,	29.644,	-33.7037,	-20.9109,	-8.03337,
272186.279296875,	40.9607,	-46.9586,	-9.22611,	91.9424,	2.4457,	37.274,
272262.573242188,	-26.4911,	54.4105,	17.8039,	-111.056,	31.8955,	-78.8999,
272338.8671875,	43.5141,	-103.198,	-49.4589,	-12.4579,	-26.9343,	79.0315,
272415.161132812,	-50.8724,	104.531,	62.6143,	124.894,	9.20314,	-58.0849,
272491.455078125,	26.7167,	-64.1564,	-34.5578,	-108.294,	-11.1106,	16.2423,
272567.749023438,	-9.09006,	62.7121,	16.7538,	92.5743,	8.28056,	7.36593,
272644.04296875,	15.023,	-86.6595,	-22.5316,	-100.547,	-8.07433,	39.679,
272720.336914062,	-17.3627,	55.0109,	12.089,	67.5143,	46.4527,	-104.556,
272796.630859375,	-0.999241,	-3.20725,	7.65389,	-58.5453,	-53.9315,	115.05,
272872.924804688,	22.952,	13.473,	-36.8099,	72.963,	1.07022,	-85.0625,
272949.21875,	-5.40177,	-37.6187,	82.3267,	-58.7044,	48.4044,	57.4832,
273025.512695312,	-32.638,	19.0061,	-101.07,	24.6007,	-95.3537,	-11.8528,
273101.806640625,	50.5738,	7.47091,	67.2135,	5.47723,	58.9302,	-49.7211,
273178.100585938,	-58.6211,	-28.9756,	-26.0042,	25.3291,	7.38585,	49.5284,
273254.39453125,	48.2099,	23.3357,	1.25737,	-75.8722,	1.9042,	5.0007,
273330.688476562,	-12.538,	22.333,	-0.591091,	41.7293,	32.8207,	-41.961,
273406.982421875,	-1.32949,	-42.3391,	5.53679,	6.78526,	-77.0463,	46.6131,
273483.276367188,	-13.8804,	9.51879,	0.252867,	10.477,	58.8696,	-11.3198,
273559.5703125,	21.1867,	32.8559,	3.07438,	-14.1514,	-55.4337,	-54.9971,
273635.864257812,	-28.1101,	-21.9473,	3.37008,	-38.5938,	46.4707,	86.1269,
273712.158203125,	7.01972,	1.30504,	-43.6031,	97.5278,	6.22515,	-33.5925,
273788.452148438,	32.1304,	-42.3445,	82.5619,	-111.763,	-55.6692,	-29.5869,
273864.74609375,	-22.9929,	49.098,	-91.0029,	76.0093,	39.5658,	31.1348,
273941.040039062,	7.41946,	-13.5829,	79.7171,	-26.6383,	9.11242,	-16.0519,
274017.333984375,	-16.8685,	26.6916,	-32.8809,	-4.63805,	20.2009,	-0.191195,
274093.627929688,	2.37392,	-47.7401,	-9.03253,	27.802,	-84.4825,	49.7059,
274169.921875,	32.556,	32.7565,	-6.42334,	-48.3269,	88.7017,	-86.467,
274246.215820312,	-17.6276,	3.47631,	17.1923,	32.9621,	-79.3205,	63.499,
274322.509765625,	-27.9344,	-52.8708,	29.5847,	-24.4026,	92.6539,	-14.2909,
274398.803710938,	14.6771,	55.3051,	-48.968,	32.5961,	-64.5292,	26.9583,
274475.09765625,	-6.33421,	7.62086,	18.1375,	-16.222,	10.1521,	-99.0377,
274551.391601562,	50.9304,	-37.5189,	-27.6565,	26.2619,	-21.8855,	70.9184,
274627.685546875,	-44.4648,	16.1393,	60.5918,	-68.6751,	68.4068,	39.3311,
274703.979492188,	5.9218,	4.82094,	-69.6536,	77.6441,	-50.5973,	-72.5575,
274780.2734375,	-27.8464,	-22.4241,	45.9117,	-2.65467,	-36.4574,	33.5634,
274856.567382812,	68.5644,	6.99533,	-20.6184,	-82.4902,	91.8577,	9.16884,
274932.861328125,	-65.5803,	22.6163,	1.23343,	75.1627,	-77.6487,	-27.3729,
275009.155273438,	60.9199,	11.3144,	35.0888,	-45.2287,	76.0451,	40.8479,
275085.44921875,	-73.3911,	-31.1311,	-33.6508,	62.8689,	-136.09,	-58.5287,
275161.743164062,	51.4336,	-23.9356,	0.558168,	-77.8047,	180.296,	53.9205,
275238.037109375,	8.13046,	30.9473,	16.2025,	63.1041,	-132.56,	-45.0774,
275314.331054688,	-55.8738,	52.8514,	-41.674,	-37.6608,	64.6462,	65.6549,
275390.625,	70.8656,	-94.5639,	44.625,	29.5538,	-56.926,	-75.5962,
275466.918945312,	-69.5784,	46.2375,	-23.167,	-47.9123,	79.848,	63.6639,
275543.212890625,	42.5246,	14.2539,	17.0967,	47.2194,	-92.1187,	-84.9142,
275619.506835938,	-9.73704,	-53.3129,	-17.3623,	-27.733,	67.832,	108.396,
275695.80078125,	4.62698,	54.074,	58.3622,	43.0189,	-7.13043,	-82.7348,
275772.094726562,	-2.00359,	-34.2025,	-89.3084,	-78.9173,	-44.6557,	11.1922,
275848.388671875,	28.5091,	63.546,	14.0693,	68.5227,	18.259,	40.0666,
275924.682617188,	-82.993,	-102.897,	84.2586,	-29.7916,	63.2416,	-35.6131,
276000.9765625,	82.6307,	83.837,	-78.2016,	35.7713,	-87.4003,	22.7963,
276077.270507812,	-40.1359,	-37.7002,	13.7684,	-69.8601,	83.4861,	-3.6256,
276153.564453125,	1.85891,	7.21715,	15.9992,	56.3707,	-78.3763,	3.57917,
276229.858398438,	22.1319,	-23.2299,	-12.4008,	5.49806,	53.8899,	-26.7012,
276306.15234375,	-30.1439,	39.1512,	-5.26334,	-33.8487,	-57.7838,	5.05486,
276382.446289062,	29.2547,	-2.6506,	22.3183,	0.956579,	77.7625,	42.0278,
276458.740234375,	-23.147,	-18.0902,	-31.2565,	27.5199,	-82.2045,	-56.4996,
276535.034179688,	21.7824,	-5.41707,	4.45636,	-29.4995,	35.4821,	15.6246,
276611.328125,	3.21602,	-0.0213563,	50.9706,	43.6932,	34.7673,	38.8618,
276687.622070312,	-37.6678,	13.566,	-67.0851,	-53.9647,	-4.60303,	-50.6078,
276763.916015625,	31.6111,	-13.4472,	44.9279,	26.3798,	-77.1161,	18.5892,
276840.209960938,	-27.2133,	26.7109,	-5.59752,	12.328,	40.1569,	25.5118,
276916.50390625,	30.4625,	-10.17,	-13.5873,	-6.57788,	93.1015,	-23.8499,
276992.797851562,	-34.3846,	-3.22727,	-3.96642,	-51.815,	-161.902,	-21.243,
277069.091796875,	75.8763,	22.8555,	-19.66,	73.7486,	126.878,	55.1707,
277145.385742188,	-91.9303,	-76.8209,	81.0291,	-33.203,	-101.861,	-63.6542,
277221.6796875,	38.5974,	61.2884,	-75.4962,	2.06821,	86.3625,	64.4338,
277297.973632812,	25.3284,	7.09123,	27.0549,	6.5711,	-42.9981,	-55.8649,
277374.267578125,	-69.2188,	-42.5604,	-17.6017,	2.59213,	29.0371,	43.1482,
277450.561523438,	67.7569,	46.4302,	-1.52213,	-20.3364,	-39.8486,	-31.9639,
277526.85546875,	-12.9495,	-30.535,	62.2564,	11.2428,	4.55245,	31.2686,
277603.149414062,	-47.356,	9.07201,	-107.892,	48.8991,	76.7194,	-53.562,
277679.443359375,	63.9842,	-3.57289,	113.563,	-97.3598,	-77.0996,	52.4659,
277755.737304688,	-19.4272,	17.2463,	-104.144,	74.3029,	35.4864,	12.258,
277832.03125,	-30.3661,	-13.9369,	102.287,	-37.236,	-39.4763,	-58.0601,
277908.325195312,	44.8297,	-5.12725,	-123.038,	9.04378,	34.8446,	34.8992,
277984.619140625,	-19.3037,	27.6788,	134.478,	36.1346,	-31.425,	-17.6205,
278060.913085938,	-52.3227,	-68.4097,	-99.7074,	-56.3909,	18.914,	7.06797,
278137.20703125,	85.0246,	89.9104,	60.2776,	41.6754,	13.9836,	37.0749,
278213.500976562,	-41.2838,	-54.5399,	-67.2594,	-17.5624,	-18.1313,	-63.22,
278289.794921875,	24.6092,	-20.528,	88.8019,	-21.3275,	7.13601,	51.0525,
278366.088867188,	-32.8382,	72.8472,	-70.1716,	5.71801,	-12.7727,	-68.3968,
278442.3828125,	1.13619,	-65.0974,	65.9736,	38.0164,	28.6004,	93.6118,
278518.676757812,	36.299,	44.6526,	-83.4009,	-18.9729,	-57.8487,	-102.495,
278594.970703125,	-30.5383,	-21.8267,	40.6481,	-17.7205,	69.9898,	102.414,
278671.264648438,	-9.15825,	-17.4865,	21.8518,	60.9174,	-45.5306,	-61.1954,
278747.55859375,	13.1246,	37.1173,	-37.1931,	-83.3742,	8.44056,	6.75398,
278823.852539062,	5.28003,	-53.1055,	23.5037,	63.4263,	33.7097,	53.6415,
278900.146484375,	3.28311,	59.9171,	-39.8345,	-49.9306,	-46.3396,	-101.391,
278976.440429688,	-33.0807,	-30.1523,	84.4635,	14.1797,	29.7686,	87.3876,
279052.734375,	44.1562,	-4.70224,	-101.265,	34.0774,	0.529863,	-32.0066,
279129.028320312,	11.2728,	5.34752,	102.199,	-26.4087,	0.0865536,	-5.94839,
279205.322265625,	-37.0701,	50.7909,	-49.8539,	-29.3293,	-42.3003,	-6.88527,
279281.616210938,	-22.8052,	-107.116,	-48.5513,	63.2701,	43.1448,	47.4864,
279357.91015625,	51.0814,	82.0364,	54.8133,	-36.0645,	-33.8833,	-78.4133,
279434.204101562,	-0.791451,	-13.9786,	-6.93985,	10.1012,	32.7542,	95.5538,
279510.498046875,	-19.8766,	-13.1676,	17.0591,	-5.3418,	-12.7968,	-84.5429,
279586.791992188,	-57.9909,	24.0951,	-30.2297,	-7.91118,	1.07559,	9.56868,
279663.0859375,	116.877,	-55.4928,	-7.59184,	-13.2592,	-11.9397,	27.7134,
279739.379882812,	-58.3082,	64.7709,	23.6593,	28.7175,	8.33159,	29.2357,
279815.673828125,	-13.6287,	-39.8491,	-9.04735,	-20.9727,	28.7143,	-73.345,
279891.967773438,	32.6138,	38.449,	23.5299,	35.5856,	-29.7342,	87.5141,
279968.26171875,	-72.3332,	-87.1431,	-18.4159,	-32.9722,	14.389,	-56.5384,
280044.555664062,	63.043,	94.8913,	-6.96728,	36.2077,	-11.5678,	-14.0762,
280120.849609375,	34.8304,	-32.5859,	9.75828,	-30.3213,	3.35735,	29.3924,
280197.143554688,	-88.6452,	13.6105,	-15.9765,	-27.967,	-14.1973,	-20.3015,
280273.4375,	63.9567,	-42.5108,	13.6033,	74.6342,	22.633,	35.7597,
280349.731445312,	-15.5857,	28.4777,	-6.10083,	-63.3719,	-16.3906,	-22.0266,
280426.025390625,	25.5141,	-4.9939,	25.624,	10.0575,	10.2049,	9.42425,
280502.319335938,	-75.4413,	40.1517,	-27.3919,	36.0452,	14.7065,	-44.7708,
280578.61328125,	71.0174,	-76.3587,	11.6595,	-68.8841,	-6.1015,	68.29,
280654.907226562,	-18.4552,	60.8456,	-2.44457,	73.7469,	-52.8994,	-74.8364,
280731.201171875,	-44.1397,	-40.754,	-1.96329,	-36.9887,	44.5616,	81.1615,
280807.495117188,	77.0571,	30.9025,	-40.5865,	-2.29745,	-6.42404,	-42.7559,
280883.7890625,	-79.0718,	-23.7421,	62.4056,	1.46369,	33.4053,	-14.0517,
280960.083007812,	69.1905,	20.3975,	-30.4761,	32.7257,	-35.7002,	34.2944,
281036.376953125,	-36.9117,	2.47838,	37.8807,	-21.5469,	-23.6597,	5.07284,
281112.670898438,	3.432,	-57.786,	-55.4949,	3.49852,	49.5731,	-63.7184,
281188.96484375,	4.96893,	99.824,	8.70393,	-5.07268,	-48.6267,	51.3193,
281265.258789062,	22.4864,	-74.8343,	9.97711,	-33.905,	57.293,	-5.67459,
281341.552734375,	-55.9157,	64.1117,	53.9452,	29.7665,	-21.499,	25.2306,
281417.846679688,	68.4429,	-98.8242,	-54.7064,	12.9557,	-52.8442,	-70.6357,
281494.140625,	-58.9411,	109.12,	-23.45,	-6.2185,	96.1209,	85.7283,
281570.434570312,	31.7192,	-102.015,	50.9331,	-8.59279,	-62.1271,	-69.7913,
281646.728515625,	-29.2135,	92.982,	-27.7602,	8.71553,	8.83967,	15.9946,
281723.022460938,	36.5468,	-49.9257,	44.3209,	12.3048,	-10.1893,	37.0604,
281799.31640625,	7.11127,	-9.83757,	-97.7435,	-49.4627,	35.6489,	-73.1724,
281875.610351562,	-99.0574,	24.0856,	132.36,	44.5342,	-34.5322,	71.0969,
281951.904296875,	129.429,	-10.6522,	-140.188,	-35.3785,	-25.1747,	-23.1966,
282028.198242188,	-65.0543,	19.2843,	81.6439,	69.285,	84.6622,	-11.035,
282104.4921875,	-0.743809,	-31.5241,	43.2574,	-89.8937,	-57.869,	37.0466,
282180.786132812,	28.113,	29.1015,	-132.373,	92.6402,	-1.96204,	-70.3113,
282257.080078125,	-17.4474,	-58.6679,	141.991,	-72.9633,	2.1783,	54.5916,
282333.374023438,	6.82107,	109.622,	-131.166,	6.99905,	30.3203,	-2.48193,
282409.66796875,	-33.6768,	-112.925,	109.684,	70.171,	-29.0585,	-17.7237,
282485.961914062,	51.5092,	71.528,	-37.6135,	-98.8944,	20.9964,	33.2658,
282562.255859375,	-25.9542,	-28.8124,	-63.193,	65.8592,	-9.28981,	-55.0691,
282638.549804688,	1.01863,	-17.1868,	107.181,	-58.2179,	-33.4362,	63.8522,
282714.84375,	20.7677,	90.8249,	-61.5914,	100.032,	43.4949,	-66.2504,
282791.137695312,	-51.3547,	-147.406,	18.9575,	-113.829,	-24.3216,	50.3632,
282867.431640625,	63.2196,	136.999,	-22.338,	80.5261,	1.78405,	-18.7063,
282943.725585938,	-38.245,	-77.5345,	31.4767,	-41.8035,	49.5246,	-0.920742,
283020.01953125,	-0.892387,	-10.9252,	-55.3285,	8.89032,	-52.3498,	-32.5836,
283096.313476562,	35.9553,	78.7614,	92.505,	22.6709,	5.0023,	77.5932,
283172.607421875,	-66.7671,	-74.6116,	-70.6487,	-30.4689,	-5.76407,	-32.8951,
283248.901367188,	60.3305,	33.0251,	6.79821,	18.9083,	35.5774,	-41.7409,
283325.1953125,	-12.6885,	-7.48808,	9.26409,	13.3274,	-37.7874,	22.7775,
283401.489257812,	-23.0314,	-15.1191,	-2.02316,	-65.8114,	-4.94372,	13.6352,
283477.783203125,	26.2632,	22.5752,	-18.7538,	88.8793,	57.487,	28.2204,
283554.077148438,	-49.508,	24.9016,	66.6982,	-77.2186,	-55.7033,	-66.8529,
283630.37109375,	59.0543,	-52.2872,	-63.0213,	50.1263,	14.6321,	35.8713,
283706.665039062,	-5.31589,	17.9769,	-11.0064,	-1.43333,	27.1425,	17.3388,
283782.958984375,	-47.0552,	-1.74558,	65.4873,	-36.4097,	-20.912,	-49.8751,
283859.252929688,	60.4599,	16.7599,	-53.4852,	-4.2504,	-31.5685,	33.9671,
283935.546875,	-71.2422,	-11.3831,	23.5614,	98.3347,	23.9164,	27.7181,
284011.840820312,	114.125,	0.298641,	20.6695,	-118.148,	14.5897,	-63.7418,
284088.134765625,	-144.054,	11.9664,	-62.3466,	63.661,	-16.6406,	19.246,
284164.428710938,	114.851,	-47.8908,	31.1001,	-45.2482,	11.9632,	47.5572,
284240.72265625,	-51.0853,	41.6543,	15.2248,	55.0661,	10.8881,	-44.3744,
284317.016601562,	-2.97224,	12.059,	-19.7836,	-18.2018,	-38.6441,	9.06883,
284393.310546875,	2.49217,	-43.6637,	36.2642,	-34.9471,	34.4447,	4.52202,
284469.604492188,	49.7637,	58.6207,	-86.2408,	4.3572,	-1.90733,	-13.3684,
284545.8984375,	-113.66,	-66.9621,	85.7406,	72.1152,	-33.4153,	-16.9195,
284622.192382812,	166.618,	51.2094,	-22.2884,	-75.8572,	8.87845,	82.8911,
284698.486328125,	-156.508,	-18.2069,	-13.8319,	27.2253,	67.6029,	-79.6593,
284774.780273438,	73.8043,	16.5737,	45.7013,	-5.98473,	-90.3522,	15.5728,
284851.07421875,	12.1945,	-27.0763,	-103.679,	0.212924,	28.5397,	-15.8692,
284927.368164062,	-49.0269,	10.2472,	103.857,	33.0403,	41.1543,	46.8395,
285003.662109375,	12.3807,	-3.57762,	-37.7274,	-39.1387,	-58.5547,	-35.7832,
285079.956054688,	18.2121,	17.8732,	7.66545,	-5.71912,	55.2717,	61.9502,
285156.25,	21.0526,	-29.3146,	-24.4585,	-2.15576,	-49.3967,	-94.7867,
285232.543945312,	-49.1967,	19.2,	29.4445,	56.1907,	-11.239,	33.662,
285308.837890625,	38.0305,	7.72973,	-37.0204,	-41.3319,	95.0747,	48.6679,
285385.131835938,	-19.4353,	-42.7532,	57.3166,	-21.7368,	-119.936,	-70.543,
285461.42578125,	41.7294,	51.2312,	-16.2983,	54.3862,	77.8338,	75.4976,
285537.719726562,	-97.9707,	-25.1763,	-67.3149,	-45.2486,	3.25022,	-64.9371,
285614.013671875,	112.105,	11.3945,	49.8455,	19.8941,	-57.9128,	12.9172,
285690.307617188,	-97.969,	-4.77036,	41.5554,	-7.8631,	48.4032,	32.2752,
285766.6015625,	92.8504,	2.85653,	-69.7868,	17.8179,	-33.9156,	-52.1137,
285842.895507812,	-98.3564,	-5.05871,	45.4593,	-11.2435,	56.1811,	39.7469,
285919.189453125,	111.537,	10.0987,	-22.2893,	-18.6401,	-58.1988,	30.1696,
285995.483398438,	-86.1538,	-40.0063,	5.02195,	1.44495,	23.5256,	-87.116,
286071.77734375,	11.8271,	73.8555,	18.7026,	63.346,	8.62831,	58.9966,
286148.071289062,	5.71178,	-102.632,	-47.3954,	-99.9043,	-10.2403,	-11.0558,
286224.365234375,	26.3735,	93.8105,	21.2038,	68.1554,	-26.2271,	-5.07671,
286300.659179688,	9.03229,	-52.9618,	33.3115,	-25.6449,	35.0928,	11.2816,
286376.953125,	-78.8431,	71.3804,	-21.2242,	20.9836,	-23.7202,	-11.1827,
286453.247070312,	63.3177,	-86.9134,	-17.532,	-5.20007,	43.106,	2.65406,
286529.541015625,	-5.32498,	63.3794,	41.392,	-44.1884,	-52.3748,	32.2419,
286605.834960938,	-7.42706,	-66.9435,	-56.6455,	56.025,	6.32521,	-68.9929,
286682.12890625,	3.32905,	27.1448,	22.5519,	-28.1082,	19.2857,	14.9266,
286758.422851562,	-18.4203,	50.9118,	17.9753,	19.8633,	41.5447,	100.779,
286834.716796875,	43.6558,	-32.1286,	-20.5924,	-2.51315,	-72.8872,	-148.839,
286911.010742188,	-24.9286,	-46.1687,	8.29905,	-22.7594,	19.4451,	100.268,
286987.3046875,	-24.1447,	35.4017,	29.0091,	-30.5277,	24.0339,	-37.5592,
287063.598632812,	45.3097,	48.0516,	-45.0866,	119.398,	14.3534,	0.787241,
287139.892578125,	-40.3794,	-101.103,	17.8697,	-105.317,	-68.3112,	32.9778,
287216.186523438,	20.587,	77.6071,	-10.7839,	37.8318,	44.512,	-36.5404,
287292.48046875,	0.000303268,	-9.94011,	20.1905,	-14.0218,	12.24,	14.6642,
287368.774414062,	-1.72886,	-37.2142,	10.9696,	26.9519,	-18.6235,	-11.8477,
287445.068359375,	-0.981869,	50.5837,	-49.9486,	-70.9897,	-28.7859,	38.5479,
287521.362304688,	-2.75688,	-31.136,	48.3894,	108.388,	52.065,	-68.0558,
287597.65625,	14.0595,	9.87363,	-52.6266,	-65.9301,	-4.42956,	66.4703,
287673.950195312,	-47.5435,	8.81522,	77.5346,	-28.1829,	-57.1893,	-30.3825,
287750.244140625,	73.6489,	-38.0621,	-48.1666,	64.8073,	52.9945,	-23.1329,
287826.538085938,	-67.988,	41.4658,	-24.6562,	-31.8425,	-13.3703,	26.1423,
287902.83203125,	71.8296,	-39.9922,	19.3606,	-0.588884,	0.892488,	0.103834,
287979.125976562,	-72.9606,	46.0764,	40.5912,	-0.561697,	-0.719817,	10.7941,
288055.419921875,	36.9794,	-28.7509,	-35.1664,	6.98847,	10.5479,	-30.576,
288131.713867188,	-14.952,	-0.579262,	-14.8082,	-22.4743,	-6.43641,	37.3267,
288208.0078125,	18.3357,	31.1475,	27.4038,	51.7315,	-6.5973,	-10.1291,
288284.301757812,	15.575,	-36.8194,	-14.8944,	-59.0013,	-20.1534,	-33.9337,
288360.595703125,	-71.1946,	5.45788,	21.0322,	39.9572,	33.4064,	42.9816,
288436.889648438,	55.4415,	18.9967,	12.6511,	-6.8595,	12.7358,	-16.4118,
288513.18359375,	18.4132,	-26.728,	-100.148,	5.9913,	-60.9364,	-23.3845,
288589.477539062,	-45.0917,	26.5947,	129.767,	-34.8413,	40.1026,	47.0297,
288665.771484375,	-5.98561,	10.4942,	-96.309,	33.2572,	13.9166,	-63.8688,
288742.065429688,	51.7076,	-59.2094,	82.6254,	5.43686,	-32.308,	75.1083,
288818.359375,	-11.696,	59.9798,	-94.8348,	-28.0589,	3.01701,	-44.0929,
288894.653320312,	-43.5598,	-46.378,	83.0727,	19.593,	44.3214,	-4.21559,
288970.947265625,	68.4547,	30.1192,	-54.6038,	-47.8227,	-38.2555,	59.8383,
289047.241210938,	-84.6565,	11.992,	38.1942,	78.7082,	-14.2034,	-89.3056,
289123.53515625,	45.6592,	-39.3709,	-16.2067,	-44.8209,	49.7369,	31.7479,
289199.829101562,	18.3581,	16.7554,	-12.4797,	6.35116,	-68.2179,	54.4954,
289276.123046875,	-29.7731,	52.9353,	45.368,	6.17055,	70.5652,	-103.417,
289352.416992188,	-17.7047,	-121.123,	-44.23,	-39.7762,	-33.9706,	73.8987,
289428.7109375,	78.3389,	129.84,	-16.7941,	57.6926,	25.2393,	19.726,
289505.004882812,	-94.5975,	-81.1763,	48.3888,	-2.92259,	-74.7747,	-65.1546,
289581.298828125,	76.1651,	21.5766,	-10.3066,	-47.9562,	69.7476,	52.5671,
289657.592773438,	-40.0192,	-0.612396,	-26.9504,	43.6191,	-15.1522,	-30.8055,
289733.88671875,	-1.46026,	-9.67965,	59.381,	-19.8785,	-9.58515,	-4.19903,
289810.180664062,	-6.25621,	32.1432,	-92.4202,	2.215,	15.7915,	3.92604,
289886.474609375,	51.0758,	-19.7969,	84.1608,	0.890789,	-4.35415,	28.4487,
289962.768554688,	-48.4524,	20.2823,	-24.5668,	21.7063,	-4.88521,	-47.1234,
290039.0625,	-14.3197,	-28.2461,	-59.9174,	-76.6389,	-23.8739,	50.9054,
290115.356445312,	45.6044,	-1.04897,	64.6785,	68.2335,	64.1554,	-10.0158,
290191.650390625,	-8.24472,	-12.9027,	15.213,	23.1365,	-70.3185,	-59.4559,
290267.944335938,	-18.555,	46.1359,	-32.4097,	-54.5348,	66.063,	80.0268,
290344.23828125,	13.9978,	-24.4202,	-33.0093,	15.7813,	-76.4736,	-27.0393,
290420.532226562,	-35.2065,	-15.5593,	96.9437,	-25.7809,	56.7297,	-16.1052,
290496.826171875,	22.9369,	40.8201,	-104.408,	97.1362,	-4.80695,	37.3825,
290573.120117188,	28.4073,	-39.7526,	53.1008,	-113.566,	-47.8425,	-67.5167,
290649.4140625,	-34.6363,	11.4749,	-29.2619,	66.6277,	71.8557,	30.9174,
290725.708007812,	30.6868,	35.5681,	76.1141,	-21.3065,	-44.6572,	36.3193,
290802.001953125,	-42.9826,	-89.9586,	-117.85,	-23.877,	-7.95003,	-18.4275,
290878.295898438,	57.4594,	102.169,	105.88,	24.0227,	26.6139,	-44.6375,
290954.58984375,	-57.6242,	-62.485,	-61.6442,	10.7159,	4.57776,	49.7995,
291030.883789062,	65.3589,	15.8613,	7.46733,	8.22078,	-27.6689,	-25.7213,
291107.177734375,	-83.9044,	17.985,	23.5003,	-65.551,	4.34497,	48.4302,
291183.471679688,	46.9856,	-27.8617,	-7.15673,	82.5538,	45.0578,	-88.2797,
291259.765625,	19.1478,	17.2522,	-26.5892,	-60.4343,	-80.3745,	91.2886,
291336.059570312,	-13.0004,	2.61783,	37.0316,	68.2597,	67.0489,	-82.2002,
291412.353515625,	-69.453,	-13.3713,	-27.3039,	-75.8932,	-2.14816,	89.0472,
291488.647460938,	102.802,	-10.1522,	-0.401237,	27.1008,	-77.0277,	-74.2504,
291564.94140625,	-49.334,	7.82573,	54.2119,	33.3857,	120.667,	47.5102,
291641.235351562,	-26.9181,	17.9876,	-91.645,	-81.9367,	-91.0474,	-21.1669,
291717.529296875,	85.2528,	-1.73117,	60.2271,	58.3136,	41.6136,	-9.35307,
291793.823242188,	-71.4839,	-2.16919,	5.21282,	29.193,	-18.1813,	-4.11236,
291870.1171875,	4.07335,	-33.0542,	-14.9839,	-45.5688,	-9.8724,	35.3902,
291946.411132812,	29.0966,	39.878,	-25.8785,	-9.44843,	46.1154,	-28.491,
292022.705078125,	-43.563,	17.6053,	34.4652,	51.9389,	-61.2241,	15.5335,
292098.999023438,	63.0351,	-57.4299,	-1.7045,	-22.6996,	17.4386,	-44.5962,
292175.29296875,	-12.586,	10.9678,	-14.9942,	-49.136,	23.8473,	58.8968,
292251.586914062,	-39.9513,	52.3389,	-9.08062,	81.1864,	-3.29533,	-22.6172,
292327.880859375,	15.5465,	-22.4022,	35.6202,	-64.7475,	-19.5361,	19.7589,
292404.174804688,	-5.17336,	-90.763,	-13.3891,	16.368,	-19.8533,	-70.6377,
292480.46875,	43.062,	135.444,	-34.418,	32.4734,	66.2299,	97.0518,
292556.762695312,	-80.8836,	-57.3764,	45.0587,	-59.9165,	-8.02746,	-58.6562,
292633.056640625,	49.4645,	-41.0079,	-34.3031,	47.9055,	-69.6615,	21.1237,
292709.350585938,	19.6212,	67.9026,	17.3414,	8.10498,	74.8731,	-4.97044,
292785.64453125,	-16.4177,	-58.2669,	18.938,	-35.0236,	-21.1723,	-35.5232,
292861.938476562,	-26.87,	68.7517,	-17.146,	32.8447,	-89.5626,	44.1254,
292938.232421875,	14.91,	-47.121,	-21.5363,	-42.232,	136.351,	-3.61195,
293014.526367188,	3.26329,	-31.1672,	38.4616,	33.7826,	-74.7821,	-13.6124,
293090.8203125,	-12.1899,	100.714,	-36.5053,	-18.3057,	10.7016,	33.1271,
293167.114257812,	68.5287,	-105.019,	14.2909,	9.4559,	15.1921,	-82.3566,
293243.408203125,	-94.1688,	49.4099,	12.7978,	5.64264,	-36.1177,	109.62,
293319.702148438,	64.5659,	46.3224,	-26.9015,	18.9534,	46.454,	-60.3467,
